timestamp,actual_demand,predicted,provisioned,cold_starts,idle_capacity,cost,is_extreme,base_prediction,sigma_t,buffer_t,cvar_col
2019-01-12 09:49:00,590658.0,728913.6315483133,728914.0,0.0,138256.0,138256.0,False,602921.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-12 09:50:00,613440.0,716650.6315483133,716651.0,0.0,103211.0,103211.0,False,590658.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-12 09:51:00,599705.0,739432.6315483133,739433.0,0.0,139728.0,139728.0,False,613440.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-12 09:52:00,587745.0,725697.6315483133,725698.0,0.0,137953.0,137953.0,False,599705.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-12 09:53:00,562710.0,713737.6315483133,713738.0,0.0,151028.0,151028.0,False,587745.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-12 09:54:00,581482.0,688702.6315483133,688703.0,0.0,107221.0,107221.0,False,562710.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-12 09:55:00,578549.0,707474.6315483133,707475.0,0.0,128926.0,128926.0,False,581482.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-12 09:56:00,555120.0,704541.6315483133,704542.0,0.0,149422.0,149422.0,False,578549.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-12 09:57:00,550793.0,681112.6315483133,681113.0,0.0,130320.0,130320.0,False,555120.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-12 09:58:00,562589.0,676785.6315483133,676786.0,0.0,114197.0,114197.0,False,550793.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-12 09:59:00,583837.0,688581.6315483133,688582.0,0.0,104745.0,104745.0,False,562589.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-12 10:00:00,672798.0,709829.6315483133,709830.0,0.0,37032.0,37032.0,False,583837.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-12 10:01:00,613156.0,798790.6315483133,798791.0,0.0,185635.0,185635.0,False,672798.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-12 10:02:00,615925.0,739148.6315483133,739149.0,0.0,123224.0,123224.0,False,613156.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-12 10:03:00,605002.0,741917.6315483133,741918.0,0.0,136916.0,136916.0,False,615925.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-12 10:04:00,614712.0,730994.6315483133,730995.0,0.0,116283.0,116283.0,False,605002.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-12 10:05:00,632308.0,740704.6315483133,740705.0,0.0,108397.0,108397.0,False,614712.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-12 10:06:00,629592.0,758300.6315483133,758301.0,0.0,128709.0,128709.0,False,632308.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-12 10:07:00,621169.0,755584.6315483133,755585.0,0.0,134416.0,134416.0,False,629592.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-12 10:08:00,611268.0,747161.6315483133,747162.0,0.0,135894.0,135894.0,False,621169.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-12 10:09:00,588057.0,737260.6315483133,737261.0,0.0,149204.0,149204.0,False,611268.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-12 10:10:00,630571.0,714049.6315483133,714050.0,0.0,83479.0,83479.0,False,588057.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-12 10:11:00,626327.0,756563.6315483133,756564.0,0.0,130237.0,130237.0,False,630571.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-12 10:12:00,609606.0,752319.6315483133,752320.0,0.0,142714.0,142714.0,False,626327.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-12 10:13:00,590924.0,735598.6315483133,735599.0,0.0,144675.0,144675.0,False,609606.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-12 10:14:00,569357.0,716916.6315483133,716917.0,0.0,147560.0,147560.0,False,590924.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-12 10:15:00,601976.0,695349.6315483133,695350.0,0.0,93374.0,93374.0,False,569357.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-12 10:16:00,611700.0,727968.6315483133,727969.0,0.0,116269.0,116269.0,False,601976.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-12 10:17:00,613031.0,737692.6315483133,737693.0,0.0,124662.0,124662.0,False,611700.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-12 10:18:00,620360.0,739023.6315483133,739024.0,0.0,118664.0,118664.0,False,613031.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-12 10:19:00,616865.0,746352.6315483133,746353.0,0.0,129488.0,129488.0,False,620360.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-12 10:20:00,645195.0,742857.6315483133,742858.0,0.0,97663.0,97663.0,False,616865.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-12 10:21:00,630220.0,771187.6315483133,771188.0,0.0,140968.0,140968.0,False,645195.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-12 10:22:00,616579.0,756212.6315483133,756213.0,0.0,139634.0,139634.0,False,630220.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-12 10:23:00,617967.0,742571.6315483133,742572.0,0.0,124605.0,124605.0,False,616579.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-12 10:24:00,590719.0,743959.6315483133,743960.0,0.0,153241.0,153241.0,False,617967.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-12 10:25:00,607461.0,716711.6315483133,716712.0,0.0,109251.0,109251.0,False,590719.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-12 10:26:00,595604.0,733453.6315483133,733454.0,0.0,137850.0,137850.0,False,607461.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-12 10:27:00,579180.0,721596.6315483133,721597.0,0.0,142417.0,142417.0,False,595604.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-12 10:28:00,577091.0,705172.6315483133,705173.0,0.0,128082.0,128082.0,False,579180.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-12 10:29:00,589654.0,703083.6315483133,703084.0,0.0,113430.0,113430.0,False,577091.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-12 10:30:00,635898.0,715646.6315483133,715647.0,0.0,79749.0,79749.0,False,589654.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-12 10:31:00,570907.0,761890.6315483133,761891.0,0.0,190984.0,190984.0,False,635898.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-12 10:32:00,582776.0,696899.6315483133,696900.0,0.0,114124.0,114124.0,False,570907.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-12 10:33:00,566317.0,708768.6315483133,708769.0,0.0,142452.0,142452.0,False,582776.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-12 10:34:00,536499.0,692309.6315483133,692310.0,0.0,155811.0,155811.0,False,566317.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-12 10:35:00,584796.0,662491.6315483133,662492.0,0.0,77696.0,77696.0,False,536499.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-12 10:36:00,567809.0,710788.6315483133,710789.0,0.0,142980.0,142980.0,False,584796.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-12 10:37:00,568353.0,693801.6315483133,693802.0,0.0,125449.0,125449.0,False,567809.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-12 10:38:00,557289.0,694345.6315483133,694346.0,0.0,137057.0,137057.0,False,568353.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-12 10:39:00,570739.0,683281.6315483133,683282.0,0.0,112543.0,112543.0,False,557289.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-12 10:40:00,592745.0,696731.6315483133,696732.0,0.0,103987.0,103987.0,False,570739.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-12 10:41:00,590520.0,718737.6315483133,718738.0,0.0,128218.0,128218.0,False,592745.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-12 10:42:00,613963.0,716512.6315483133,716513.0,0.0,102550.0,102550.0,False,590520.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-12 10:43:00,607943.0,739955.6315483133,739956.0,0.0,132013.0,132013.0,False,613963.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-12 10:44:00,624957.0,733935.6315483133,733936.0,0.0,108979.0,108979.0,False,607943.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-12 10:45:00,657422.0,750949.6315483133,750950.0,0.0,93528.0,93528.0,False,624957.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-12 10:46:00,638847.0,783414.6315483133,783415.0,0.0,144568.0,144568.0,False,657422.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-12 10:47:00,643693.0,764839.6315483133,764840.0,0.0,121147.0,121147.0,False,638847.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-12 10:48:00,648756.0,769685.6315483133,769686.0,0.0,120930.0,120930.0,False,643693.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-12 10:49:00,627792.0,774748.6315483133,774749.0,0.0,146957.0,146957.0,False,648756.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-12 10:50:00,631550.0,753784.6315483133,753785.0,0.0,122235.0,122235.0,False,627792.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-12 10:51:00,625232.0,757542.6315483133,757543.0,0.0,132311.0,132311.0,False,631550.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-12 10:52:00,628748.0,751224.6315483133,751225.0,0.0,122477.0,122477.0,False,625232.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-12 10:53:00,621864.0,754740.6315483133,754741.0,0.0,132877.0,132877.0,False,628748.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-12 10:54:00,615623.0,747856.6315483133,747857.0,0.0,132234.0,132234.0,False,621864.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-12 10:55:00,613658.0,741615.6315483133,741616.0,0.0,127958.0,127958.0,False,615623.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-12 10:56:00,595818.0,739650.6315483133,739651.0,0.0,143833.0,143833.0,False,613658.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-12 10:57:00,589360.0,721810.6315483133,721811.0,0.0,132451.0,132451.0,False,595818.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-12 10:58:00,590099.0,715352.6315483133,715353.0,0.0,125254.0,125254.0,False,589360.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-12 10:59:00,579094.0,716091.6315483133,716092.0,0.0,136998.0,136998.0,False,590099.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-12 11:00:00,689136.0,705086.6315483133,705087.0,0.0,15951.0,15951.0,False,579094.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-12 11:01:00,638849.0,815128.6315483133,815129.0,0.0,176280.0,176280.0,False,689136.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-12 11:02:00,617645.0,764841.6315483133,764842.0,0.0,147197.0,147197.0,False,638849.0,30283.054231543145,125992.63154831334,4.160499485454083
